,n,time,ids,e_ids,rejected,false_rejects
1237,1238,0.03419613838195801,17,0,32,18
1238,1239,0.03237104415893555,17,0,32,18
1239,1240,0.03708839416503906,17,0,30,18
1240,1241,0.032706499099731445,17,0,34,18
1241,1242,0.037095069885253906,17,0,34,18
1242,1243,0.036475181579589844,17,0,34,18
1243,1244,0.03880596160888672,17,0,33,18
1244,1245,0.03614473342895508,17,0,33,18
1245,1246,0.03018021583557129,17,0,35,18
1246,1247,0.029490947723388672,17,0,32,18
1247,1248,0.029893875122070312,17,0,33,18
1248,1249,0.029754638671875,17,0,31,18
1249,1250,0.032356977462768555,17,0,34,18
1250,1251,0.03129863739013672,17,0,34,18
1251,1252,0.03209257125854492,17,0,32,18
1252,1253,0.0366969108581543,17,0,33,18
1253,1254,0.029631614685058594,17,0,34,18
1254,1255,0.02994823455810547,17,0,37,18
1255,1256,0.030614376068115234,17,0,33,18
1256,1257,0.034442901611328125,17,0,36,18
1257,1258,0.03472089767456055,17,0,35,18
1258,1259,0.03634047508239746,17,0,35,18
1259,1260,0.03776264190673828,17,0,37,18
1260,1261,0.03673148155212402,17,0,31,19
1261,1262,0.036247968673706055,17,0,30,17
1262,1263,0.03738689422607422,17,0,28,17
1263,1264,0.030075788497924805,17,0,30,17
1264,1265,0.030736684799194336,17,0,30,17
1265,1266,0.03746461868286133,17,0,31,17
1266,1267,0.037847280502319336,17,0,29,17
1267,1268,0.03618502616882324,17,0,26,18
1268,1269,0.030353784561157227,17,0,30,18
1269,1270,0.031191349029541016,17,0,30,18
1270,1271,0.031170129776000977,17,0,30,18
1271,1272,0.03493666648864746,17,0,29,18
1272,1273,0.03636908531188965,17,0,28,17
1273,1274,0.03581738471984863,17,0,30,19
1274,1275,0.03244280815124512,17,0,31,18
1275,1276,0.029324769973754883,17,0,27,18
1276,1277,0.038025617599487305,17,0,29,19
1277,1278,0.03741455078125,17,0,26,19
1278,1279,0.02918839454650879,17,0,28,19
1279,1280,0.03092789649963379,17,0,30,19
1280,1281,0.036438703536987305,17,0,28,19
1281,1282,0.0313105583190918,17,0,31,19
1282,1283,0.046820640563964844,17,0,26,18
1283,1284,0.0433351993560791,17,0,28,18
1284,1285,0.03996109962463379,17,0,30,18
1285,1286,0.03545951843261719,17,0,32,18
1286,1287,0.03184008598327637,17,0,32,18
1287,1288,0.03030562400817871,17,0,28,18
1288,1289,0.0301666259765625,17,0,27,18
1289,1290,0.03888654708862305,17,0,28,18
1290,1291,0.03609609603881836,17,0,30,18
1291,1292,0.02957773208618164,17,0,25,18
1292,1293,0.03790688514709473,17,0,26,18
1293,1294,0.03564620018005371,17,0,26,18
1294,1295,0.034288644790649414,17,0,27,18
1295,1296,0.03521585464477539,17,0,27,18
1296,1297,0.02901482582092285,17,0,25,18
1297,1298,0.029198408126831055,17,0,24,18
1298,1299,0.02917957305908203,17,0,24,18
1299,1300,0.031635284423828125,17,0,25,18
1300,1301,0.030172109603881836,17,0,26,18
1301,1302,0.040654897689819336,17,0,26,18
1302,1303,0.03450131416320801,17,0,26,18
1303,1304,0.03225278854370117,17,0,24,18
1304,1305,0.03448605537414551,17,0,26,18
1305,1306,0.03378629684448242,17,0,25,18
1306,1307,0.03177142143249512,17,0,26,18
1307,1308,0.03412628173828125,17,0,22,17
1308,1309,0.034529685974121094,17,0,23,17
1309,1310,0.032533884048461914,17,0,23,17
1310,1311,0.0356597900390625,17,0,26,17
1311,1312,0.03161025047302246,17,0,26,17
1312,1313,0.032016754150390625,17,0,28,18
1313,1314,0.04108452796936035,17,0,24,17
1314,1315,0.027857303619384766,17,0,27,18
1315,1316,0.030711889266967773,17,0,26,17
1316,1317,0.029135704040527344,17,0,25,17
1317,1318,0.029929637908935547,17,0,26,16
1318,1319,0.02932882308959961,17,0,25,16
1319,1320,0.03247976303100586,17,0,25,16
1320,1321,0.03894639015197754,17,0,26,16
1321,1322,0.03557562828063965,17,0,25,16
1322,1323,0.034896135330200195,17,0,23,16
1323,1324,0.03216290473937988,17,0,24,16
1324,1325,0.03841805458068848,17,0,24,16
1325,1326,0.03849458694458008,17,0,24,15
1326,1327,0.0298006534576416,17,0,23,15
1327,1328,0.03299665451049805,17,0,23,15
1328,1329,0.046094417572021484,17,0,22,15
1329,1330,0.036629438400268555,16,0,23,15
1330,1331,0.03032231330871582,16,0,22,15
1331,1332,0.030144453048706055,16,0,23,15
1332,1333,0.029249906539916992,16,0,23,15
1333,1334,0.04025530815124512,16,0,22,15
1334,1335,0.03376579284667969,16,0,20,14
1335,1336,0.034192562103271484,16,0,22,13
1336,1337,0.0320589542388916,16,0,19,13
1337,1338,0.02939581871032715,16,0,19,12
1338,1339,0.03165936470031738,16,0,20,12
1339,1340,0.03348827362060547,16,0,21,12
1340,1341,0.037230491638183594,16,0,22,12
1341,1342,0.031177043914794922,16,0,21,12
1342,1343,0.03201007843017578,16,0,20,12
1343,1344,0.030230998992919922,16,0,21,12
1344,1345,0.031684160232543945,16,0,22,12
1345,1346,0.03817939758300781,16,0,24,12
1346,1347,0.03531169891357422,16,0,22,12
1347,1348,0.029171228408813477,16,0,25,12
1348,1349,0.029442787170410156,16,0,26,12
1349,1350,0.03348278999328613,16,0,25,12
1350,1351,0.029570341110229492,16,0,22,12
1351,1352,0.04227256774902344,16,0,24,12
1352,1353,0.033606767654418945,16,0,25,12
1353,1354,0.03184843063354492,16,0,25,12
1354,1355,0.030297040939331055,16,0,24,12
1355,1356,0.02845907211303711,16,0,26,12
1356,1357,0.030226707458496094,16,0,25,12
1357,1358,0.02990245819091797,16,0,26,12
1358,1359,0.03277015686035156,16,0,26,12
1359,1360,0.02877187728881836,16,0,28,12
1360,1361,0.032935142517089844,16,0,24,12
1361,1362,0.03589749336242676,16,0,27,12
1362,1363,0.031728506088256836,16,0,25,12
1363,1364,0.030376672744750977,16,0,27,12
1364,1365,0.02743220329284668,16,0,27,12
1365,1366,0.032280683517456055,16,0,26,12
1366,1367,0.02946758270263672,17,0,27,12
1367,1368,0.029201030731201172,17,0,28,13
1368,1369,0.027309417724609375,17,0,28,13
1369,1370,0.03126692771911621,17,0,29,13
1370,1371,0.02950263023376465,17,0,25,13
1371,1372,0.028772354125976562,17,0,28,13
1372,1373,0.0331273078918457,17,0,30,13
1373,1374,0.03585457801818848,17,0,26,12
1374,1375,0.036809444427490234,17,0,28,11
1375,1376,0.033614158630371094,17,0,29,11
1376,1377,0.02734518051147461,17,0,30,11
1377,1378,0.027045011520385742,17,0,25,11
1378,1379,0.029153823852539062,17,0,25,11
1379,1380,0.027546167373657227,17,0,27,11
1380,1381,0.027163028717041016,17,0,26,11
1381,1382,0.029953479766845703,17,0,27,11
1382,1383,0.034356117248535156,17,0,28,11
1383,1384,0.029027700424194336,17,0,31,11
1384,1385,0.028508663177490234,17,0,32,12
1385,1386,0.03337717056274414,17,0,33,12
1386,1387,0.03973841667175293,17,0,33,12
1387,1388,0.03264141082763672,17,0,32,12
1388,1389,0.0335538387298584,17,0,30,12
1389,1390,0.029726266860961914,17,0,30,12
1390,1391,0.03363513946533203,17,0,32,12
1391,1392,0.03028082847595215,17,0,29,12
1392,1393,0.028367042541503906,17,0,30,12
1393,1394,0.03299355506896973,17,0,29,12
1394,1395,0.032541751861572266,17,0,28,12
1395,1396,0.031758785247802734,17,0,29,12
1396,1397,0.031542062759399414,17,0,28,12
1397,1398,0.03720879554748535,17,0,25,12
1398,1399,0.03237032890319824,17,0,27,12
1399,1400,0.03048539161682129,17,0,28,13
1400,1401,0.030035972595214844,17,0,27,13
1401,1402,0.029437780380249023,17,0,29,13
1402,1403,0.03881669044494629,17,0,28,13
1403,1404,0.03354382514953613,17,0,27,13
1404,1405,0.028943538665771484,17,0,29,13
1405,1406,0.029661893844604492,17,0,30,13
1406,1407,0.028675079345703125,17,0,29,13
1407,1408,0.029859066009521484,17,0,29,13
1408,1409,0.030399560928344727,17,0,27,13
1409,1410,0.029511451721191406,17,0,29,13
1410,1411,0.026550769805908203,17,0,31,13
1411,1412,0.02881908416748047,17,0,29,13
1412,1413,0.02915191650390625,17,0,29,13
1413,1414,0.02949976921081543,17,0,29,13
1414,1415,0.031342506408691406,17,0,30,13
1415,1416,0.03710651397705078,17,0,30,13
1416,1417,0.042939186096191406,17,0,33,13
1417,1418,0.047988176345825195,17,0,35,13
1418,1419,0.036484718322753906,17,0,33,13
1419,1420,0.030908584594726562,17,0,33,13
1420,1421,0.07541513442993164,17,0,31,13
1421,1422,0.05689358711242676,17,0,31,13
1422,1423,0.04112696647644043,17,0,29,13
1423,1424,0.030258655548095703,17,0,31,13
1424,1425,0.04429745674133301,17,0,31,13
1425,1426,0.036415815353393555,17,0,29,13
1426,1427,0.03985905647277832,17,0,33,13
1427,1428,0.0391087532043457,17,0,33,14
1428,1429,0.031231164932250977,17,0,29,14
1429,1430,0.03153204917907715,17,0,30,14
1430,1431,0.030590295791625977,17,0,28,14
1431,1432,0.03083062171936035,17,0,33,14
1432,1433,0.030399799346923828,17,0,28,14
1433,1434,0.033014535903930664,17,0,28,14
1434,1435,0.03086996078491211,17,0,30,15
1435,1436,0.03196883201599121,17,0,32,14
1436,1437,0.0322723388671875,17,0,32,15
1437,1438,0.03289318084716797,17,0,29,15
1438,1439,0.030268192291259766,17,0,31,15
1439,1440,0.028700828552246094,17,0,31,15
1440,1441,0.027979373931884766,17,0,22,15
1441,1442,0.027476072311401367,17,0,26,15
1442,1443,0.035642147064208984,17,0,29,16
1443,1444,0.027431488037109375,17,0,28,16
1444,1445,0.02667713165283203,17,0,28,15
1445,1446,0.02805018424987793,17,0,27,15
1446,1447,0.028141260147094727,17,0,25,15
1447,1448,0.026681900024414062,17,0,26,15
1448,1449,0.02865147590637207,17,0,28,15
1449,1450,0.028819799423217773,17,0,30,15
1450,1451,0.03202509880065918,17,0,29,15
1451,1452,0.02750992774963379,17,0,30,15
1452,1453,0.028325796127319336,17,0,31,15
1453,1454,0.029622793197631836,17,0,31,15
1454,1455,0.03011012077331543,17,0,32,15
1455,1456,0.03260326385498047,17,0,31,15
1456,1457,0.03801321983337402,17,0,30,15
1457,1458,0.03506040573120117,17,0,30,15
1458,1459,0.030036211013793945,17,0,28,15
1459,1460,0.03567767143249512,17,0,28,15
1460,1461,0.03592538833618164,17,0,31,15
1461,1462,0.03263401985168457,17,0,32,15
1462,1463,0.03391766548156738,17,0,31,15
1463,1464,0.0308835506439209,17,0,33,15
1464,1465,0.02978205680847168,17,0,30,15
1465,1466,0.029962778091430664,17,0,31,15
1466,1467,0.02754688262939453,17,0,29,15
1467,1468,0.029087305068969727,17,0,29,15
1468,1469,0.03683590888977051,17,0,31,15
1469,1470,0.031813621520996094,17,0,30,15
1470,1471,0.0342249870300293,17,0,32,15
1471,1472,0.043967247009277344,17,0,28,15
1472,1473,0.03328824043273926,17,0,28,15
1473,1474,0.0314021110534668,17,0,33,15
1474,1475,0.03174281120300293,17,0,31,15
1475,1476,0.03632354736328125,17,0,30,15
1476,1477,0.028452396392822266,17,0,26,15
1477,1478,0.0293121337890625,17,0,29,15
1478,1479,0.03308868408203125,17,0,30,15
1479,1480,0.030000925064086914,17,0,28,15
1480,1481,0.029452085494995117,17,0,26,15
1481,1482,0.02972102165222168,17,0,29,15
1482,1483,0.028731822967529297,17,0,31,16
1483,1484,0.028876304626464844,17,0,32,17
1484,1485,0.03720903396606445,17,0,33,16
1485,1486,0.032602548599243164,17,0,34,17
1486,1487,0.035019636154174805,17,0,31,18
1487,1488,0.03516578674316406,17,0,36,18
1488,1489,0.03834986686706543,17,0,33,18
1489,1490,0.03576087951660156,17,0,31,18
1490,1491,0.03776741027832031,17,0,33,18
1491,1492,0.04474520683288574,17,0,35,18
1492,1493,0.03597068786621094,17,0,37,18
1493,1494,0.03064584732055664,17,0,32,18
1494,1495,0.03196406364440918,17,0,35,18
1495,1496,0.031183719635009766,17,0,33,18
1496,1497,0.030983686447143555,17,0,33,18
1497,1498,0.02911663055419922,17,0,35,18
1498,1499,0.029401779174804688,17,0,31,18
1499,1500,0.029198646545410156,17,0,29,18
1500,1501,0.03196573257446289,17,0,30,18
1501,1502,0.03412294387817383,17,0,33,18
1502,1503,0.033344268798828125,17,0,30,18
1503,1504,0.030704975128173828,17,0,33,18
1504,1505,0.028497695922851562,17,0,34,18
1505,1506,0.029802322387695312,17,0,34,18
1506,1507,0.02855229377746582,17,0,32,18
1507,1508,0.029996156692504883,17,0,33,18
1508,1509,0.035172224044799805,17,0,32,18
1509,1510,0.03145766258239746,17,0,31,18
1510,1511,0.030772686004638672,17,0,31,18
1511,1512,0.03042888641357422,17,0,31,18
1512,1513,0.029816627502441406,17,0,33,19
1513,1514,0.036145687103271484,17,0,32,18
1514,1515,0.03379368782043457,17,0,32,19
1515,1516,0.03675413131713867,17,0,32,18
1516,1517,0.029583215713500977,17,0,34,19
1517,1518,0.029478788375854492,17,0,28,18
1518,1519,0.03240060806274414,17,0,33,19
1519,1520,0.035893917083740234,17,0,32,18
1520,1521,0.032628536224365234,17,0,29,18
1521,1522,0.034087419509887695,17,0,29,18
1522,1523,0.03146076202392578,17,0,30,18
1523,1524,0.03392958641052246,17,0,30,19
1524,1525,0.03434586524963379,17,0,33,19
1525,1526,0.0348200798034668,17,0,29,19
1526,1527,0.034035444259643555,17,0,31,18
1527,1528,0.02863144874572754,17,0,29,18
1528,1529,0.030996084213256836,17,0,32,18
1529,1530,0.031029224395751953,17,0,31,18
1530,1531,0.029931068420410156,17,0,24,19
1531,1532,0.02969050407409668,17,0,24,19
1532,1533,0.031520843505859375,17,0,26,19
1533,1534,0.028780460357666016,17,0,26,19
1534,1535,0.03494119644165039,17,0,25,19
1535,1536,0.03268241882324219,17,0,27,19
1536,1537,0.032928466796875,17,0,27,19
1537,1538,0.028640270233154297,17,0,25,19
1538,1539,0.029052734375,17,0,28,19
1539,1540,0.027860403060913086,17,0,25,19
1540,1541,0.03411412239074707,17,0,26,19
1541,1542,0.03094172477722168,17,0,30,19
1542,1543,0.030314207077026367,17,0,29,19
1543,1544,0.033763885498046875,17,0,29,19
1544,1545,0.03563117980957031,17,0,31,19
1545,1546,0.033233642578125,17,0,32,19
1546,1547,0.0292508602142334,17,0,32,19
1547,1548,0.028903722763061523,17,0,31,19
1548,1549,0.02808666229248047,17,0,29,18
1549,1550,0.03201723098754883,17,0,35,18
1550,1551,0.030130863189697266,17,0,31,19
1551,1552,0.028407812118530273,17,0,32,18
1552,1553,0.02687215805053711,17,0,30,18
1553,1554,0.029549598693847656,17,0,32,18
1554,1555,0.03442668914794922,17,0,31,18
1555,1556,0.029162883758544922,17,0,29,18
1556,1557,0.03040003776550293,17,0,26,18
1557,1558,0.038789987564086914,17,0,29,18
1558,1559,0.03255939483642578,17,0,28,18
1559,1560,0.028662443161010742,17,0,27,18
1560,1561,0.02677011489868164,17,0,27,18
1561,1562,0.02817821502685547,17,0,24,18
1562,1563,0.03289294242858887,17,0,32,18
1563,1564,0.027706623077392578,17,0,29,18
1564,1565,0.027239322662353516,17,0,27,18
1565,1566,0.02783060073852539,17,0,26,18
1566,1567,0.02902984619140625,17,0,26,18
1567,1568,0.028637409210205078,17,0,24,18
1568,1569,0.029998779296875,17,0,27,18
1569,1570,0.031894683837890625,17,0,25,18
1570,1571,0.02861809730529785,17,0,26,18
1571,1572,0.03041696548461914,17,0,27,18
1572,1573,0.029911041259765625,17,0,28,18
1573,1574,0.03307747840881348,17,0,26,18
1574,1575,0.042446136474609375,17,0,23,18
1575,1576,0.03624868392944336,17,0,22,18
1576,1577,0.027882099151611328,17,0,21,18
1577,1578,0.028345823287963867,17,0,23,18
1578,1579,0.03287506103515625,17,0,24,18
1579,1580,0.03410053253173828,17,0,24,18
1580,1581,0.03549671173095703,17,0,21,18
1581,1582,0.03287386894226074,17,0,21,18
1582,1583,0.02958536148071289,17,0,22,18
1583,1584,0.02810072898864746,17,0,23,18
1584,1585,0.031049251556396484,17,0,21,18
1585,1586,0.028750181198120117,17,0,23,18
1586,1587,0.027823686599731445,17,0,22,18
1587,1588,0.028526782989501953,17,0,23,18
1588,1589,0.03296327590942383,17,0,24,18
1589,1590,0.02805948257446289,17,0,24,18
1590,1591,0.029847383499145508,17,0,24,18
1591,1592,0.028237342834472656,17,0,23,18
1592,1593,0.030853986740112305,17,0,24,18
1593,1594,0.03217816352844238,17,0,21,18
1594,1595,0.03660774230957031,17,0,21,18
1595,1596,0.030795812606811523,17,0,21,18
1596,1597,0.03178548812866211,17,0,20,18
1597,1598,0.03539586067199707,17,0,19,18
1598,1599,0.03353095054626465,17,0,22,18
1599,1600,0.034680843353271484,17,0,20,18
1600,1601,0.03554582595825195,17,0,21,18
1601,1602,0.029815196990966797,17,0,23,18
1602,1603,0.03196573257446289,17,0,22,18
1603,1604,0.03154444694519043,17,0,22,18
1604,1605,0.03021407127380371,17,0,22,18
1605,1606,0.02975606918334961,17,0,23,18
1606,1607,0.026573896408081055,17,0,21,18
1607,1608,0.032196760177612305,17,0,23,18
1608,1609,0.030082225799560547,17,0,24,18
1609,1610,0.03261137008666992,17,0,25,19
1610,1611,0.032195091247558594,17,0,23,18
1611,1612,0.036359548568725586,17,0,25,19
1612,1613,0.03140664100646973,17,0,23,18
1613,1614,0.03705453872680664,17,0,22,19
1614,1615,0.034246206283569336,17,0,24,19
1615,1616,0.027622461318969727,17,0,22,18
1616,1617,0.02754688262939453,17,0,22,18
1617,1618,0.026892423629760742,17,0,24,18
1618,1619,0.030847549438476562,17,0,20,18
1619,1620,0.032778024673461914,17,0,22,18
1620,1621,0.03490304946899414,17,0,24,18
1621,1622,0.034330129623413086,17,0,21,18
1622,1623,0.035634756088256836,17,0,22,18
1623,1624,0.04003429412841797,17,0,23,19
1624,1625,0.03212475776672363,17,0,22,18
1625,1626,0.030396223068237305,17,0,22,18
1626,1627,0.027109384536743164,17,0,24,18
1627,1628,0.03177380561828613,17,0,24,18
1628,1629,0.03263998031616211,17,0,23,18
1629,1630,0.028428316116333008,17,0,24,18
1630,1631,0.028148174285888672,17,0,24,18
1631,1632,0.02747488021850586,17,0,24,18
1632,1633,0.0269472599029541,17,0,24,18
1633,1634,0.027319669723510742,17,0,25,18
1634,1635,0.035089731216430664,17,0,24,18
1635,1636,0.02833104133605957,17,0,24,18
1636,1637,0.028898000717163086,17,0,22,18
1637,1638,0.028162240982055664,17,0,22,18
1638,1639,0.027464866638183594,17,0,22,18
1639,1640,0.029072046279907227,17,0,22,18
1640,1641,0.027857542037963867,17,0,23,18
1641,1642,0.027097225189208984,17,0,25,18
1642,1643,0.031308889389038086,17,0,24,18
1643,1644,0.029985427856445312,17,0,22,18
1644,1645,0.029145002365112305,17,0,23,18
1645,1646,0.02956986427307129,17,0,25,18
1646,1647,0.028226375579833984,17,0,23,18
1647,1648,0.028551578521728516,17,0,24,18
1648,1649,0.02766132354736328,17,0,22,18
1649,1650,0.027847766876220703,17,0,26,18
1650,1651,0.03171896934509277,17,0,24,18
1651,1652,0.02999138832092285,17,0,23,18
1652,1653,0.03225064277648926,17,0,22,18
1653,1654,0.03596949577331543,17,0,22,18
1654,1655,0.03268766403198242,17,0,19,18
1655,1656,0.032854318618774414,17,0,21,18
1656,1657,0.028611421585083008,17,0,22,18
1657,1658,0.027467727661132812,17,0,21,18
1658,1659,0.029989004135131836,17,0,21,18
1659,1660,0.027677536010742188,17,0,20,18
1660,1661,0.029850244522094727,17,0,20,18
1661,1662,0.027249574661254883,17,0,21,18
1662,1663,0.03488492965698242,17,0,24,18
1663,1664,0.03525733947753906,17,0,24,18
1664,1665,0.030120849609375,17,0,25,18
1665,1666,0.03227734565734863,17,0,23,18
1666,1667,0.030945539474487305,17,0,22,18
1667,1668,0.032257795333862305,17,0,26,18
1668,1669,0.027436256408691406,17,0,22,18
1669,1670,0.02782154083251953,17,0,21,18
1670,1671,0.03311586380004883,17,0,23,18
1671,1672,0.02756667137145996,17,0,22,18
1672,1673,0.027846097946166992,17,0,23,18
1673,1674,0.0321965217590332,17,0,20,18
1674,1675,0.029727458953857422,17,0,23,18
1675,1676,0.028098106384277344,17,0,24,18
1676,1677,0.02702784538269043,17,0,20,18
1677,1678,0.03205251693725586,17,0,23,18
1678,1679,0.030440092086791992,17,0,19,18
1679,1680,0.031928300857543945,17,0,24,18
1680,1681,0.03159189224243164,17,0,21,18
1681,1682,0.029059886932373047,15,0,11,10
1682,1683,0.03368544578552246,3,0,13,10
1683,1684,0.03399395942687988,4,0,11,10
1684,1685,0.03181648254394531,5,0,13,12
1685,1686,0.02762913703918457,5,1,14,13
1686,1687,0.028977394104003906,7,0,14,13
1687,1688,0.028691768646240234,6,0,16,14
1688,1689,0.030834436416625977,5,0,19,17
1689,1690,0.02980804443359375,7,0,19,18
1690,1691,0.030985116958618164,6,1,22,19
1691,1692,0.028618335723876953,7,0,19,19
1692,1693,0.029892921447753906,7,2,21,20
1693,1694,0.035813093185424805,7,0,19,18
1694,1695,0.03289294242858887,9,0,20,18
1695,1696,0.033274173736572266,7,1,21,20
1696,1697,0.031534433364868164,8,0,20,19
1697,1698,0.03662919998168945,8,0,24,21
1698,1699,0.036960601806640625,7,0,21,19
1699,1700,0.04019618034362793,9,1,23,21
1700,1701,0.03496575355529785,9,0,22,20
1701,1702,0.030539512634277344,9,0,23,21
1702,1703,0.03584623336791992,8,0,20,17
1703,1704,0.03405141830444336,8,0,22,19
1704,1705,0.03793740272521973,9,1,24,21
1705,1706,0.03200125694274902,10,0,23,20
1706,1707,0.03375554084777832,12,0,13,10
1707,1708,0.03884458541870117,11,0,15,11
1708,1709,0.03318905830383301,10,1,12,9
1709,1710,0.029791593551635742,11,0,12,9
1710,1711,0.029531240463256836,13,0,11,9
1711,1712,0.028720855712890625,14,0,13,10
1712,1713,0.029257774353027344,13,1,15,10
1713,1714,0.028050661087036133,14,1,9,6
1714,1715,0.026265382766723633,16,0,11,6
1715,1716,0.034151315689086914,13,0,14,10
1716,1717,0.0361790657043457,12,1,13,9
1717,1718,0.04010295867919922,12,1,15,10
1718,1719,0.034087419509887695,12,0,14,10
1719,1720,0.032330989837646484,11,2,16,11
1720,1721,0.028701066970825195,14,0,16,10
1721,1722,0.027726173400878906,15,0,14,10
1722,1723,0.02872610092163086,14,0,13,9
1723,1724,0.03079700469970703,13,0,18,11
1724,1725,0.03650712966918945,11,1,18,11
1725,1726,0.04265165328979492,12,1,14,10
1726,1727,0.03154778480529785,12,1,14,10
1727,1728,0.039884090423583984,12,1,18,12
1728,1729,0.03460335731506348,13,1,14,10
1729,1730,0.03466677665710449,12,2,15,11
1730,1731,0.04714775085449219,12,1,16,13
1731,1732,0.04444575309753418,10,0,19,13
1732,1733,0.040191650390625,10,1,17,11
1733,1734,0.03642868995666504,12,0,15,8
1734,1735,0.03800559043884277,9,1,16,12
1735,1736,0.03408050537109375,10,2,18,13
1736,1737,0.04962491989135742,11,1,15,11
1737,1738,0.0497286319732666,8,0,18,15
1738,1739,0.03069758415222168,11,1,12,8
1739,1740,0.03648042678833008,9,0,15,10
1740,1741,0.036984920501708984,8,1,17,12
1741,1742,0.04309201240539551,7,1,18,11
1742,1743,0.0421142578125,10,1,21,9
1743,1744,0.042652130126953125,9,1,17,11
1744,1745,0.041655778884887695,7,1,22,15
1745,1746,0.03923463821411133,9,1,19,11
1746,1747,0.03871774673461914,13,1,16,12
1747,1748,0.040761470794677734,11,2,17,10
1748,1749,0.04873037338256836,10,1,17,8
1749,1750,0.03510451316833496,11,1,14,7
1750,1751,0.04706311225891113,11,0,21,9
1751,1752,0.03358149528503418,14,0,16,8
1752,1753,0.03482484817504883,12,0,14,6
1753,1754,0.03483009338378906,9,0,17,8
1754,1755,0.03611278533935547,5,0,23,8
1755,1756,0.03081989288330078,9,0,19,10
1756,1757,0.0288999080657959,7,1,14,8
1757,1758,0.032718658447265625,6,1,21,12
1758,1759,0.04009056091308594,7,1,20,9
1759,1760,0.03422880172729492,9,0,22,12
1760,1761,0.03602313995361328,8,0,18,6
1761,1762,0.030124902725219727,8,0,16,8
1762,1763,0.03150486946105957,8,0,18,8
1763,1764,0.031024456024169922,9,0,14,8
1764,1765,0.0350189208984375,11,0,14,7
1765,1766,0.0352780818939209,10,0,21,9
1766,1767,0.03852653503417969,7,2,20,11
1767,1768,0.027921438217163086,11,0,17,7
1768,1769,0.03063344955444336,10,1,22,10
1769,1770,0.02771925926208496,10,0,16,8
1770,1771,0.03386211395263672,8,1,21,13
1771,1772,0.0400996208190918,10,0,17,8
1772,1773,0.03384137153625488,7,0,25,14
1773,1774,0.028963804244995117,10,1,19,7
1774,1775,0.028874635696411133,11,0,13,5
1775,1776,0.030756711959838867,12,0,12,5
1776,1777,0.03859877586364746,12,0,13,4
1777,1778,0.03506016731262207,12,0,18,6
1778,1779,0.028383731842041016,13,0,13,4
1779,1780,0.03113722801208496,11,2,15,6
1780,1781,0.028127670288085938,12,0,15,7
1781,1782,0.0321958065032959,12,1,14,4
1782,1783,0.026767969131469727,14,0,12,5
1783,1784,0.03467416763305664,11,0,21,9
1784,1785,0.031038761138916016,11,1,20,10
1785,1786,0.03483843803405762,13,0,18,9
1786,1787,0.03564453125,11,2,17,8
1787,1788,0.03930521011352539,10,2,20,10
1788,1789,0.04287910461425781,13,0,16,6
1789,1790,0.038720130920410156,8,1,17,9
1790,1791,0.03359031677246094,14,0,15,5
1791,1792,0.04501080513000488,8,1,21,9
1792,1793,0.03496074676513672,12,0,17,7
1793,1794,0.028388261795043945,11,1,13,7
1794,1795,0.03555774688720703,11,2,17,7
1795,1796,0.03404068946838379,11,1,20,8
1796,1797,0.03664255142211914,10,0,17,6
1797,1798,0.031981706619262695,10,1,18,8
1798,1799,0.03699779510498047,10,2,18,8
1799,1800,0.029062509536743164,10,0,20,5
1800,1801,0.03268742561340332,11,2,25,13
1801,1802,0.035017967224121094,9,0,27,16
1802,1803,0.035222530364990234,13,0,26,13
1803,1804,0.033111572265625,12,1,20,11
1804,1805,0.03659391403198242,10,1,20,10
1805,1806,0.030684471130371094,13,0,22,8
1806,1807,0.0301969051361084,11,1,23,8
1807,1808,0.032805681228637695,7,2,27,14
1808,1809,0.03170299530029297,12,1,26,8
1809,1810,0.03370165824890137,12,1,18,5
1810,1811,0.03710603713989258,11,2,23,9
1811,1812,0.03604459762573242,12,1,21,9
1812,1813,0.03545689582824707,12,0,21,7
1813,1814,0.0425105094909668,6,2,28,14
1814,1815,0.03126192092895508,7,1,16,8
1815,1816,0.030213117599487305,11,0,21,9
1816,1817,0.02913498878479004,10,1,21,10
1817,1818,0.029409170150756836,8,0,20,11
1818,1819,0.03250932693481445,8,1,20,10
1819,1820,0.031656503677368164,9,1,17,8
1820,1821,0.03337550163269043,10,0,17,6
1821,1822,0.03529787063598633,9,1,26,14
1822,1823,0.04770970344543457,5,4,22,16
1823,1824,0.03476548194885254,12,1,24,14
1824,1825,0.04123544692993164,9,4,27,15
1825,1826,0.03625607490539551,10,1,19,9
1826,1827,0.038040876388549805,9,2,18,9
1827,1828,0.0418400764465332,8,2,23,15
1828,1829,0.04169344902038574,8,2,26,16
1829,1830,0.03388667106628418,10,1,20,13
1830,1831,0.03695535659790039,8,3,29,18
1831,1832,0.03825235366821289,8,1,34,19
1832,1833,0.035758018493652344,8,2,23,11
1833,1834,0.032121896743774414,11,1,30,13
1834,1835,0.03368735313415527,10,1,31,16
1835,1836,0.03593277931213379,11,0,30,17
1836,1837,0.03621864318847656,10,1,27,12
1837,1838,0.0373997688293457,12,2,24,10
1838,1839,0.03851175308227539,10,5,31,16
1839,1840,0.04416680335998535,4,2,32,20
1840,1841,0.03297877311706543,9,3,31,16
1841,1842,0.04155111312866211,10,3,31,13
1842,1843,0.03955197334289551,7,0,33,16
1843,1844,0.04417538642883301,4,1,40,22
1844,1845,0.04379129409790039,2,0,47,23
